003,"$200,000 or more",41050,3450,36130,1070,33040,131590,54450,24498614,37030,13432876,34590,526968,29760,1230741,28580,1014649,9890,983718,50,27990,3296090,6330,420754,7350,366107,2360,21360,6000,161833,3720,131438,40580,24315986,3760464,39940,1791495,490,1052,37850,646446,40570,2471279,31040,553858,37940,438884,40960,20230375,34140,356228,19160,96065,4810,2944,**,**,1200,995,0,0,0,0,0,0,40950,5517881,40970,5658682,18840,457488,15140,192525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,Burlington County,"222,250","104,300","87,150","26,210","125,860","425,690","135,110","15,876,161","185,570","11,732,683","86,580","120,711","55,930","260,506","51,050","190,672","26,810","484,121",650,"41,520","425,110","24,200","383,957","50,710","1,210,854","26,010","231,902","34,330","487,530","1,970","41,838","104,010","12,436,492","2,682,582","83,650","536,676","17,710","17,820","96,040","686,411","103,660","1,261,213","82,300","742,276","89,400","275,300","181,730","11,126,728","10,540","66,213","71,640","89,171","12,630","7,107","34,380","43,224","5,480","3,037","24,110","46,796","20,640","41,507","16,390","20,349","167,660","2,067,087","174,660","2,152,746","37,520","172,863","173,200","499,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,Under $1,2480,1610,640,140,1720,3350,670,-178983,700,20696,890,3543,870,3800,790,2463,700,-15558,40,1120,4206,200,3823,290,3704,80,705,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,0,0,**,**,0,0,260,275,190,202,130,191,**,**,350,1210,170,427,990,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$1 under $10,000",30480,26840,1610,1710,15000,21180,3910,148909,23720,114640,6580,3747,4120,4467,3710,2550,2430,9425,30,3120,-1336,1500,5359,2950,13077,1740,7685,80,405,**,**,2030,11120,31951,310,549,1340,646,1630,9131,1940,10430,930,5560,1160,1144,5090,8546,40,563,280,38,0,0,**,**,0,0,6010,5956,5320,5339,1640,1027,4540,1345,6800,2454,2040,801,24660,16334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$10,000 under $25,000",38300,26320,5050,6140,19840,54930,14890,658175,29070,456153,8980,8278,5060,11080,4490,6640,3610,31513,60,3390,316,3660,22875,7660,82295,6300,48254,3730,6502,40,392,6040,107320,96985,1620,1795,3780,2315,4950,26461,5930,31924,3140,18842,4330,6403,27860,190090,**,**,7710,3062,540,201,1910,701,140,25,9660,26724,8470,24396,6790,8528,22720,17096,25050,22349,3400,3010,33130,70106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$25,000 under $50,000",46930,25600,10700,9080,25000,82770,25370,1724734,39360,1313963,13400,12392,7520,18126,6680,11009,4380,47334,100,5070,1539,4550,41981,10070,173982,6160,63245,9010,62755,80,574,15170,583895,246419,9180,11536,5340,4620,12860,67582,15080,85900,10330,67003,11820,22617,45080,929874,**,**,16930,15735,2360,1385,9090,8718,690,224,8180,13841,6660,11570,6400,8798,38490,100647,40010,109744,5920,8579,40150,99582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$50,000 under $75,000",32780,13870,12940,4940,19120,65180,19470,2024656,27750,1499081,13560,13795,7920,24292,7110,15821,3620,38801,90,5440,3945,4190,52801,9420,233334,3880,38391,7940,121173,120,1076,19010,1188346,354568,14880,31836,3720,4205,17260,96445,18970,135643,14880,109625,15890,34414,32540,1306179,60,92,12480,17397,1810,1006,7740,11282,1080,424,**,**,**,**,1190,1510,31140,171609,31540,179907,6080,12115,25950,78218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$75,000 under $100,000",23640,5820,14970,2380,14320,56740,18140,2051155,20780,1536951,12030,13858,7450,26052,6800,17073,3320,43793,100,5230,8445,3470,57216,7300,213177,3130,29551,5700,113305,160,1921,17510,1526623,375801,15250,47383,2010,2978,16470,103531,17500,156331,14610,119752,15270,37286,23570,1397471,200,295,10790,17221,1820,995,6980,11324,1070,544,0,0,0,0,190,223,23300,194397,23390,203758,4730,12137,18270,67101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$100,000 under $200,000",37080,3580,31660,1550,23140,107870,39130,5044018,34360,4023135,22730,29313,15750,59939,14560,43407,6280,129438,160,11670,37716,5110,121043,10750,388196,4060,37737,6620,151697,630,9639,33790,4642180,925270,32100,180982,1410,2688,32670,254501,33780,444602,29560,291617,30980,91696,37030,3672842,1940,3909,18840,25018,4810,2802,8660,11199,1980,1344,0,0,0,0,50,72,36920,619805,36960,643699,10170,40920,25740,118790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,"$200,000 or more",10560,660,9580,270,7720,33670,13530,4403497,9830,2768064,8410,35785,7240,112750,6910,91709,2470,199375,70,6480,370279,1520,78859,2270,103089,660,6334,1250,31693,940,28236,10460,4377008,651588,10310,262595,110,368,10200,128760,10460,396383,8850,129877,9950,81740,10560,3621726,8300,61354,4610,10700,1290,718,**,**,520,476,0,0,0,0,0,0,10550,962188,10560,989625,5010,94874,4310,44490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,Camden County,"244,430","116,890","80,540","42,450","140,790","477,420","169,890","14,748,117","208,040","11,047,471","74,590","106,639","48,190","224,628","43,610","164,622","29,230","486,775",170,"35,220","429,687","21,940","355,273","45,130","942,889","32,680","282,320","30,310","410,783","1,850","41,108","99,340","10,903,163","2,416,884","80,340","469,236","16,360","15,566","90,750","677,658","99,030","1,180,239","76,740","594,671","83,970","254,102","190,720","9,930,822","8,680","56,883","78,230","93,053","11,900","6,524","41,310","48,496","5,090","1,632","41,920","93,388","37,180","84,408","31,520","41,220","169,880","1,773,145","179,740","1,857,425","35,510","146,403","198,160","566,699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,Under $1,2470,1650,600,150,1690,3410,700,-163756,710,17748,780,1610,760,1549,690,967,690,-5727,**,960,1397,190,2362,220,2485,70,530,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,**,**,0,0,**,**,0,0,290,315,210,221,120,171,**,**,340,821,180,269,990,3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$1 under $10,000",36120,29820,1910,4000,18510,33750,9160,187956,28160,142828,5700,3085,3790,4342,3380,2517,3580,15896,40,2860,-1299,1530,5609,3140,13276,2920,12632,80,367,**,**,2090,11655,31017,420,281,1270,623,1680,10225,2010,11344,970,5234,1140,1150,5000,8537,0,0,280,20,0,0,0,0,0,0,10910,13222,9920,11967,4060,2516,4490,837,7880,3229,2370,950,30150,26756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$10,000 under $25,000",53510,32300,5910,14380,29760,91540,35490,917876,43160,675168,8420,7594,4860,10628,4270,6756,5490,50970,**,3280,581,3440,22467,7770,78432,10010,74885,3580,6400,50,335,6510,116818,97620,2010,1620,3820,2250,5330,31014,6410,35740,3470,18837,4410,6342,35790,231684,**,**,11350,4431,810,258,4270,1473,140,28,18880,58727,17210,54245,15810,20833,27270,20116,31110,27998,3960,3521,47850,125573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$25,000 under $50,000",57170,30140,11160,14310,31770,109220,41150,2066042,49960,1655710,12730,11994,7170,17345,6390,10746,4850,54228,30,4880,2357,4310,39747,9830,156067,7930,81282,8510,57407,90,709,17470,667122,273050,11600,14317,5200,4343,14420,81645,17380,103072,11560,67716,13380,23788,55030,1082044,**,**,23070,21639,2830,1649,13660,12706,810,218,11840,21124,9840,17975,9990,15540,44990,113277,46770,123163,6600,9674,49770,133296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$50,000 under $75,000",33560,13620,13300,5700,19720,69570,22730,2066794,29450,1607085,12310,12249,7220,20172,6420,13192,3800,41552,20,4860,4772,3830,49937,8170,184239,4430,44067,6900,102984,100,947,19680,1227340,354690,16070,34557,3230,3691,18010,109456,19650,150385,15510,100984,16350,34655,33400,1326377,70,62,13480,19093,1830,976,8670,12916,1200,357,**,**,**,**,1320,1872,31930,171800,32330,180447,5930,12204,26970,82576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$75,000 under $100,000",22470,5390,14340,2390,13710,55200,18390,1945886,20280,1525974,10260,11157,6450,20537,5810,13954,3210,42108,20,4290,5654,2940,49624,6060,163618,3260,30286,4750,91771,150,1547,17140,1490528,358384,15280,47975,1630,2405,16210,110079,17130,162863,14350,106240,14960,35135,22420,1321914,210,286,10550,16824,1730,923,7040,11262,1000,334,0,0,0,0,180,235,22190,183115,22270,191612,4340,11910,17620,66046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$100,000 under $200,000",31010,3320,26100,1330,19560,89930,32820,4159587,28870,3350029,17830,23764,12330,50146,11340,36501,5460,117560,40,9010,30112,4320,106129,8180,268601,3640,34727,5280,120177,550,8466,28400,3842796,753125,27040,150694,1110,2021,27350,225066,28400,383102,24450,211138,26060,77613,30970,3036512,1830,3432,15850,20956,3750,2167,7670,10139,1640,552,0,0,0,0,40,53,30900,511335,30930,532686,8200,35185,21770,98426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,"$200,000 or more",8120,650,7220,190,6070,24800,9450,3567732,7450,2072929,6560,35186,5610,99909,5310,79989,2150,170188,20,5080,386113,1380,79398,1760,76171,420,3911,1210,31677,910,29104,8050,3546904,548998,7920,219792,100,233,7750,110173,8050,333733,6430,84522,7670,75419,8110,2923754,6550,53053,3650,10090,950,551,0,0,300,143,0,0,0,0,0,0,8110,772665,8110,797469,3930,72690,3040,30993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,Cape May County,"50,460","25,220","18,820","5,530","30,860","89,600","24,370","2,771,720","39,080","1,699,418","20,820","37,931","13,500","65,279","12,290","45,709","7,450","160,553",150,"10,110","121,440","6,830","115,485","13,290","333,835","9,670","71,539","10,440","142,080",460,"8,730","18,380","1,933,186","444,052","12,880","76,508","4,990","5,173","17,060","91,375","18,330","175,488","13,880","133,084","15,170","42,446","38,140","1,901,937","1,230","8,860","13,090","14,336","1,460",717,"6,070","7,366","1,040",422,"7,010","13,842","5,950","12,367","4,800","5,688","34,830","329,897","36,840","353,506","9,240","44,452","37,590","96,431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,Under $1,890,510,320,40,720,1360,230,-86733,250,7158,430,1629,340,1291,300,728,350,-4262,20,440,297,100,1575,150,1638,50,574,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,0,0,0,0,0,0,90,94,50,56,40,57,**,**,170,620,100,266,330,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$1 under $10,000",8510,7240,550,610,4450,7290,1510,43663,6500,32492,1950,1285,1220,1725,1080,969,750,2674,**,920,-669,460,1627,900,4209,830,2997,30,117,**,**,600,3160,9448,120,184,370,200,480,2198,580,2613,280,2079,330,326,1070,1693,0,0,40,2,0,0,0,0,0,0,2080,2127,1840,1938,690,387,980,218,1640,732,530,217,6900,5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$10,000 under $25,000",11570,7540,1760,2040,6410,17920,5230,197912,8750,126474,3090,2630,1800,4009,1570,2343,1190,11478,40,1210,-126,1100,7019,2370,26196,3600,20920,1260,2202,**,**,1620,29148,26205,360,331,1110,698,1360,5797,1600,6948,890,5809,1130,1676,8090,52205,**,**,1940,712,110,40,680,244,40,7,3140,8559,2700,7886,2450,2949,6660,4734,7350,6543,1160,1052,9840,21242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$25,000 under $50,000",10980,5730,3260,1700,6380,19720,5510,397112,8590,261899,3990,4567,2450,7162,2200,4563,1320,17125,**,1630,1093,1430,13561,2960,53912,2270,19702,3000,20603,40,245,3300,125441,53894,1690,2192,1500,1275,2920,12176,3290,15913,2250,16195,2480,4154,10550,207346,0,0,3590,2973,350,175,1920,1822,220,57,1700,3062,1360,2487,1390,2038,9090,22297,9470,25233,1770,2740,8880,20948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$50,000 under $75,000",6700,2430,3480,650,4340,13670,3500,413802,5210,255456,3470,4586,2130,8109,1920,5546,1100,18282,20,1510,1824,1210,16203,2390,64267,1190,11396,2290,34390,50,577,3510,219030,64540,2450,5136,1000,1165,3260,14506,3510,21163,2710,21994,2850,5682,6640,265916,**,**,2420,3153,270,123,1390,2130,240,99,0,0,0,0,190,202,6400,34032,6480,37178,1650,3981,4750,13636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$75,000 under $100,000",4590,950,3280,300,3110,10700,2830,396767,3730,245925,2710,4139,1730,7635,1600,5151,930,16941,30,1250,4000,940,16819,1770,59379,860,7575,1630,32419,50,630,3060,265586,65425,2470,7476,550,816,2920,14324,3060,22998,2500,22710,2630,6018,4580,273689,40,130,1880,2783,260,135,1050,1767,190,57,0,0,0,0,40,55,4520,37262,4540,40142,1220,3846,3120,11540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$100,000 under $200,000",5740,630,4920,150,4150,15150,4490,762026,4850,482871,3900,8730,2800,15136,2630,11047,1340,41473,40,2140,15127,1230,33547,2280,99043,780,7426,1800,41928,160,2486,4850,653922,129482,4400,24244,410,867,4720,27669,4850,53486,4140,44769,4410,13229,5730,565065,170,434,2600,3335,420,217,1030,1403,300,153,0,0,0,0,**,**,5710,94191,5720,100421,2040,10710,3320,15538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,"$200,000 or more",1480,190,1250,40,1300,3790,1070,647171,1200,287143,1280,10365,1030,20212,990,15362,470,56842,**,1010,99894,360,25134,470,25191,90,949,430,10421,160,4792,1440,636899,95058,1390,36945,50,152,1400,14705,1440,52367,1110,19528,1340,11361,1480,536023,1020,8296,620,1378,50,27,0,0,50,49,0,0,0,0,0,0,1470,137163,1470,142637,770,21640,450,6729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,Cumberland County,"68,650","29,420","20,610","17,420","43,270","144,480","58,890","3,016,227","58,890","2,266,752","18,270","22,839","9,360","33,346","8,440","24,831","6,240","70,546",480,"5,840","33,219","4,690","58,619","12,810","271,359","11,230","85,746","8,300","104,363",170,"3,126","19,500","1,662,660","381,545","15,370","59,463","3,670","4,205","17,610","86,291","19,450","152,808","14,930","105,492","15,600","44,875","49,700","1,836,307",710,"3,998","21,380","23,194","3,730","2,057","13,110","14,167","1,420",558,"14,950","35,323","13,650","32,658","14,930","21,850","41,660","276,930","44,240","290,910","7,040","22,607","58,990","170,742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,Under $1,620,390,170,30,460,890,150,-28293,140,3969,250,336,180,730,160,501,190,-1939,40,220,-84,40,317,80,627,20,169,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,0,0,0,0,0,0,60,59,40,35,**,**,**,**,80,161,50,52,250,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$1 under $10,000",10440,7950,690,1690,5720,12170,3920,58820,8110,43383,1620,783,800,779,700,423,900,3936,30,490,-177,430,1553,1070,5195,1170,5088,30,139,20,124,450,2465,5882,90,110,280,132,360,1473,430,1755,200,1181,250,246,1130,1981,0,0,40,2,0,0,0,0,0,0,3570,4862,3380,4462,1770,1148,1060,204,1890,850,410,172,9030,9542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$10,000 under $25,000",19170,9340,2350,7230,12120,39810,18990,330423,16160,254789,2730,2197,1250,2222,1100,1448,1430,12031,50,700,-91,890,4963,2620,28017,3970,26474,1070,1866,**,**,1540,27732,22245,530,340,860,536,1220,5053,1520,6092,810,4624,1030,1890,11130,66481,**,**,3940,1414,450,142,1870,567,50,11,6970,22505,6510,21211,7990,11839,7950,5592,9070,7454,970,708,17750,51032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
